date,lat,lon,U2M
2020-11,-85.272768771,30.7833183540001,-1.8159475326538086
2020-10,-85.272768771,30.7833183540001,-2.7104806900024414
2020-04,-85.272768771,30.7833183540001,-3.004605531692505
2020-12,-85.272768771,30.7833183540001,-0.7607870101928711
2020-06,-85.272768771,30.7833183540001,-3.1653478145599365
2020-07,-85.272768771,30.7833183540001,-4.100317478179932
2020-03,-85.272768771,30.7833183540001,-2.5272586345672607
2020-02,-85.272768771,30.7833183540001,-1.8220256567001343
2020-01,-85.272768771,30.7833183540001,-0.2433348298072815
2020-08,-85.272768771,30.7833183540001,-4.523294925689697
2020-05,-85.1222909269999,30.515088582,-3.4209115505218506
2020-11,-85.1222909269999,30.515088582,-1.8159475326538086
2020-10,-85.1222909269999,30.515088582,-2.7104806900024414
2020-04,-85.1222909269999,30.515088582,-3.004605531692505
2020-12,-85.1222909269999,30.515088582,-0.7607870101928711
2020-06,-85.1222909269999,30.515088582,-3.1653478145599365
2020-07,-85.1222909269999,30.515088582,-4.100317478179932
2020-03,-85.1222909269999,30.515088582,-2.5272586345672607
2020-02,-85.1222909269999,30.515088582,-1.8220256567001343
2020-01,-85.1222909269999,30.515088582,-0.2433348298072815
2020-08,-85.1222909269999,30.515088582,-4.523294925689697
2020-05,-85.8936689459999,30.2490825580001,-3.4209115505218506
2020-11,-85.8936689459999,30.2490825580001,-1.8159475326538086
2020-10,-85.8936689459999,30.2490825580001,-2.7104806900024414
2020-04,-85.8936689459999,30.2490825580001,-3.004605531692505
2020-12,-85.8936689459999,30.2490825580001,-0.7607870101928711
2020-06,-85.8936689459999,30.2490825580001,-3.1653478145599365
2020-07,-85.8936689459999,30.2490825580001,-4.100317478179932
2020-03,-85.8936689459999,30.2490825580001,-2.5272586345672607
2020-02,-85.8936689459999,30.2490825580001,-1.8220256567001343
2020-01,-85.8936689459999,30.2490825580001,-0.2433348298072815
2020-08,-85.8936689459999,30.2490825580001,-4.523294925689697
2020-05,-85.6673686619999,30.2129208010001,-3.4209115505218506
2020-11,-85.6673686619999,30.2129208010001,-1.8159475326538086
2020-10,-85.6673686619999,30.2129208010001,-2.7104806900024414
2020-04,-85.6673686619999,30.2129208010001,-3.004605531692505
2020-12,-85.6673686619999,30.2129208010001,-0.7607870101928711
2020-06,-85.6673686619999,30.2129208010001,-3.1653478145599365
2020-07,-85.6673686619999,30.2129208010001,-4.100317478179932
2020-03,-85.6673686619999,30.2129208010001,-2.5272586345672607
2020-02,-85.6673686619999,30.2129208010001,-1.8220256567001343
2020-01,-85.6673686619999,30.2129208010001,-0.2433348298072815
2020-08,-85.6673686619999,30.2129208010001,-4.523294925689697
2020-05,-85.6759813639999,30.244570981,-3.4209115505218506
2020-11,-85.6759813639999,30.244570981,-1.8159475326538086
2020-10,-85.6759813639999,30.244570981,-2.7104806900024414
2020-04,-85.6759813639999,30.244570981,-3.004605531692505
2020-12,-85.6759813639999,30.244570981,-0.7607870101928711
2020-06,-85.6759813639999,30.244570981,-3.1653478145599365
2020-07,-85.6759813639999,30.244570981,-4.100317478179932
2020-03,-85.6759813639999,30.244570981,-2.5272586345672607
2020-02,-85.6759813639999,30.244570981,-1.8220256567001343
2020-01,-85.6759813639999,30.244570981,-0.2433348298072815
2020-08,-85.6759813639999,30.244570981,-4.523294925689697
2020-05,-85.5327509689999,30.7863646440001,-3.4209115505218506
2020-11,-85.5327509689999,30.7863646440001,-1.8159475326538086
2020-10,-85.5327509689999,30.7863646440001,-2.7104806900024414
2020-04,-85.5327509689999,30.7863646440001,-3.004605531692505
2020-12,-85.5327509689999,30.7863646440001,-0.7607870101928711
2020-06,-85.5327509689999,30.7863646440001,-3.1653478145599365
2020-07,-85.5327509689999,30.7863646440001,-4.100317478179932
2020-03,-85.5327509689999,30.7863646440001,-2.5272586345672607
2020-02,-85.5327509689999,30.7863646440001,-1.8220256567001343
2020-01,-85.5327509689999,30.7863646440001,-0.2433348298072815
2020-08,-85.5327509689999,30.7863646440001,-4.523294925689697
2020-05,-85.687517993,30.4385949480001,-3.4209115505218506
2020-11,-85.687517993,30.4385949480001,-1.8159475326538086
2020-10,-85.687517993,30.4385949480001,-2.7104806900024414
