X,Y,OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
-9444181.98,3593652.425,10754,120737,UNKNOWN120737,CHATTAHOOCHEE,FL,32324,SUBSTATION,IN SERVICE,GADSDEN,12039,USA,30.698478407,-84.838530186,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/05 00:00:00+00,1,115,115,Y,Y
-9427743.8599,3485445.2166,10755,120738,UNKNOWN120738,CARRABELLE,FL,32322,SUBSTATION,IN SERVICE,FRANKLIN,12037,USA,29.859052691,-84.6908640409999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2015/01/07 00:00:00+00,IMAGERY,2015/02/10 00:00:00+00,1,69,69,Y,Y
-9418544.881,3509754.4783,10756,120739,UNKNOWN120739,HOSFORD,FL,32334,SUBSTATION,IN SERVICE,LIBERTY,12077,USA,30.0482580730001,-84.608228208,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/11 00:00:00+00,3,230,69,N,N
-9399816.1387,3581448.2362,10757,120740,UNKNOWN120740,HAVANA,FL,32333,SUBSTATION,IN SERVICE,GADSDEN,12039,USA,30.6041635,-84.439985053,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/23 00:00:00+00,5,115,69,N,N
-9395158.1766,3561926.1634,10758,120742,UNKNOWN120742,TALLAHASSEE,FL,32304,SUBSTATION,IN SERVICE,LEON,12073,USA,30.453104373,-84.398141868,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/26 00:00:00+00,6,230,-999999,N,N
-9392879.9525,3563868.0883,10759,120743,UNKNOWN120743,TALLAHASSEE,FL,32304,SUBSTATION,IN SERVICE,LEON,12073,USA,30.4681412370001,-84.3776762319999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/24 00:00:00+00,3,230,230,N,N
-9392708.8789,3571653.3397,10760,120744,UNKNOWN120744,TALLAHASSEE,FL,32303,SUBSTATION,IN SERVICE,LEON,12073,USA,30.528401289,-84.376139452,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/06 00:00:00+00,1,69,69,Y,Y
-9385988.6973,3558182.9589,10761,120745,UNKNOWN120745,TALLAHASSEE,FL,32310,SUBSTATION,IN SERVICE,LEON,12073,USA,30.4241131530001,-84.315771034,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2015/01/07 00:00:00+00,IMAGERY,2015/02/25 00:00:00+00,6,115,115,N,N
-9383515.8228,3566055.0847,10762,120746,UNKNOWN120746,TALLAHASSEE,FL,32312,SUBSTATION,IN SERVICE,LEON,12073,USA,30.4850729790001,-84.2935568239999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2015/01/07 00:00:00+00,IMAGERY,2015/02/24 00:00:00+00,2,115,115,Y,Y
-9381713.386,3559286.4776,10763,120747,UNKNOWN120747,TALLAHASSEE,FL,32301,SUBSTATION,IN SERVICE,LEON,12073,USA,30.4326608310001,-84.277365259,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2015/01/07 00:00:00+00,IMAGERY,2015/02/20 00:00:00+00,3,115,115,N,N
-9379902.3813,3562818.7961,10764,120748,SUBSTATION 12,TALLAHASSEE,FL,32308,SUBSTATION,IN SERVICE,LEON,12073,USA,30.4600165640001,-84.2610967269999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"OpenStreetMap, https://www.talgov.com/uploads/public/Documents/you/sub12-sitemap.pdf",2015/01/07 00:00:00+00,IMAGERY,2019/02/20 00:00:00+00,1,115,115,Y,Y
-9379822.797,3559430.4103,10765,120749,UNKNOWN120749,TALLAHASSEE,FL,32301,SUBSTATION,IN SERVICE,LEON,12073,USA,30.433775655,-84.260381809,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/26 00:00:00+00,0,-999999,-999999,N,N
-9379754.5396,3551350.8628,10766,120750,UNKNOWN120750,TALLAHASSEE,FL,32305,SUBSTATION,IN SERVICE,LEON,12073,USA,30.371176169,-84.259768642,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/20 00:00:00+00,6,115,115,N,N
-9379398.7885,3569039.3285,10767,120751,LINE 17,TALLAHASSEE,FL,32312,SUBSTATION,IN SERVICE,LEON,12073,USA,30.508172265,-84.256572876,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"OpenStreetMap, https://tallahasseemarketdistrict.com/",2015/01/07 00:00:00+00,IMAGERY,2019/02/20 00:00:00+00,5,230,115,Y,Y
-9377588.5033,3563226.1509,10768,120752,UNKNOWN120752,TALLAHASSEE,FL,32308,SUBSTATION,IN SERVICE,LEON,12073,USA,30.4631707940001,-84.240310807,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/26 00:00:00+00,4,115,115,N,N
-9376660.8048,3578760.5288,10769,120753,UNKNOWN120753,TALLAHASSEE,FL,32312,SUBSTATION,IN SERVICE,LEON,12073,USA,30.5833803350001,-84.23197715,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/26 00:00:00+00,3,115,-999999,Y,N
-9376279.7528,3553028.564,10770,120754,UNKNOWN120754,TALLAHASSEE,FL,32311,SUBSTATION,IN SERVICE,LEON,12073,USA,30.384178123,-84.228554101,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/20 00:00:00+00,1,115,115,N,N
-9385178.3037,3528296.7329,10771,120756,UNKNOWN120756,CRAWFORDVILLE,FL,32327,SUBSTATION,IN SERVICE,WAKULLA,12129,USA,30.19233487,-84.308491144,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/13 00:00:00+00,1,-999999,-999999,Y,Y
-9373286.6693,3524566.354,10772,120757,UNKNOWN120757,ST MARKS,FL,32355,SUBSTATION,IN SERVICE,WAKULLA,12129,USA,30.1633660210001,-84.201666775,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/19 00:00:00+00,5,115,-999999,N,N
-9373283.4118,3527768.1324,10773,120758,UNKNOWN120758,SAINT MARKS,FL,32355,SUBSTATION,IN SERVICE,WAKULLA,12129,USA,30.188230457,-84.201637512,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/20 00:00:00+00,3,230,-999999,N,N
-9373077.8739,3524687.5324,10774,120759,UNKNOWN120759,SAINT MARKS,FL,32355,SUBSTATION,IN SERVICE,WAKULLA,12129,USA,30.164307185,-84.199791134,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/19 00:00:00+00,1,-999999,-999999,N,N
-9306730.1479,3524335.6225,10775,120760,UNKNOWN120760,PERRY,FL,32347,SUBSTATION,IN SERVICE,TAYLOR,12123,USA,30.1615739590001,-83.60377937,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/01/07 00:00:00+00,IMAGERY,2015/02/27 00:00:00+00,2,230,230,N,N
-9697707.4626,3576589.197,10776,120761,UNKNOWN120761,MILTON,FL,32583,SUBSTATION,IN SERVICE,SANTA ROSA,12113,USA,30.5665868790001,-87.1159883459999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/01/08 00:00:00+00,IMAGERY,2015/01/08 00:00:00+00,2,230,230,Y,Y
-9597480.4528,3577567.2605,10777,120762,UNKNOWN120762,HOSFORD,FL,32334,SUBSTATION,IN SERVICE,WALTON,12131,USA,30.574151751,-86.2156337979999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/01/08 00:00:00+00,IMAGERY,2015/01/29 00:00:00+00,3,115,-999999,N,N
-9441932.4938,3546637.7628,10778,120763,UNKNOWN120763,HOSFORD,FL,32334,SUBSTATION,IN SERVICE,LIBERTY,12077,USA,30.3346410410001,-84.818322708,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/01/08 00:00:00+00,IMAGERY,2015/01/08 00:00:00+00,2,69,69,Y,Y
-9422749.526,3553513.2525,10779,120764,UNKNOWN120764,TALLAHASSEE,FL,32310,SUBSTATION,IN SERVICE,LEON,12073,USA,30.38793407,-84.645999176,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/01/08 00:00:00+00,IMAGERY,2015/01/08 00:00:00+00,4,69,69,N,N
-9106984.9995,3151781.5352,10826,120813,UNKNOWN120813,ARCADIA,FL,34266,SUBSTATION,IN SERVICE,DESOTO,12027,USA,27.226364145,-81.809438173,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/01/20 00:00:00+00,IMAGERY,2015/01/20 00:00:00+00,2,230,230,Y,Y
-9649497.7185,3559352.5684,10853,120840,UNKNOWN120840,HURLBURT FIELD,FL,32544,SUBSTATION,IN SERVICE,OKALOOSA,12091,USA,30.4331727360001,-86.682912846,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/01/28 00:00:00+00,IMAGERY,2015/01/28 00:00:00+00,1,115,115,Y,Y
-9651249.7185,3558163.8832,10854,120841,UNKNOWN120841,HURLBURT FIELD,FL,32544,SUBSTATION,IN SERVICE,OKALOOSA,12091,USA,30.423965389,-86.69865133,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/01/28 00:00:00+00,IMAGERY,2015/01/28 00:00:00+00,1,115,115,Y,Y
-9618676.5996,3554993.5375,10905,120893,UNKNOWN120893,DESTIN,FL,32541,SUBSTATION,IN SERVICE,OKALOOSA,12091,USA,30.3994041980001,-86.406042024,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/03 00:00:00+00,IMAGERY,2015/02/03 00:00:00+00,2,115,115,N,N
-9712477.6074,3580631.5082,10927,120917,UNKNOWN120917,SUMTER,FL,29153,SUBSTATION,IN SERVICE,ESCAMBIA,12033,USA,30.59784848,-87.248670814,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/01/27 00:00:00+00,IMAGERY,2015/01/27 00:00:00+00,3,-999999,-999999,N,N
-9628487.6367,3566112.5547,10955,120947,UNKNOWN120947,EGLIN AFB,FL,32542,SUBSTATION,IN SERVICE,OKALOOSA,12091,USA,30.485517873,-86.49417607,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/01/29 00:00:00+00,IMAGERY,2015/01/29 00:00:00+00,2,115,-999999,Y,Y
-9629676.6766,3565129.3611,10956,120948,UNKNOWN120948,EGLIN AFB,FL,32542,SUBSTATION,IN SERVICE,OKALOOSA,12091,USA,30.47790638,-86.504857397,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/01/29 00:00:00+00,IMAGERY,2015/01/29 00:00:00+00,2,-999999,-999999,N,N
-9628899.0053,3566775.6775,10957,120949,UNKNOWN120949,VALPARAISO,FL,32580,SUBSTATION,IN SERVICE,OKALOOSA,12091,USA,30.490651169,-86.497871457,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/01/29 00:00:00+00,IMAGERY,2015/01/29 00:00:00+00,1,115,115,Y,Y
-9391089.7728,3564441.431,10964,120957,UNKNOWN120957,TALLAHASSEE,FL,32303,SUBSTATION,IN SERVICE,LEON,12073,USA,30.472580345,-84.361594774,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/06 00:00:00+00,IMAGERY,2015/02/24 00:00:00+00,1,69,69,Y,Y
-9415560.5053,3578383.5612,10965,120958,UNKNOWN120958,QUINCY,FL,32351,SUBSTATION,IN SERVICE,GADSDEN,12039,USA,30.5804650110001,-84.581419105,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/09 00:00:00+00,IMAGERY,2015/02/09 00:00:00+00,1,-999999,-999999,N,N
-9415479.0894,3580860.1331,10966,120959,UNKNOWN120959,QUINCY,FL,32352,SUBSTATION,IN SERVICE,GADSDEN,12039,USA,30.599616272,-84.580687733,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/09 00:00:00+00,IMAGERY,2015/02/09 00:00:00+00,1,69,69,Y,Y
-9419652.2823,3554067.9637,10967,120960,UNKNOWN120960,TALLAHASSEE,FL,32310,SUBSTATION,IN SERVICE,LEON,12073,USA,30.3922324600001,-84.618176163,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/09 00:00:00+00,IMAGERY,2015/02/09 00:00:00+00,1,69,69,Y,Y
-9436614.057,3560581.0928,10983,120976,UNKNOWN120976,HOSFORD,FL,32334,SUBSTATION,IN SERVICE,LIBERTY,12077,USA,30.442687757,-84.770546377,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/10 00:00:00+00,IMAGERY,2015/02/10 00:00:00+00,1,115,115,Y,Y
-9424844.6378,3581792.8504,10984,120977,UNKNOWN120977,GRETNA,FL,32332,SUBSTATION,IN SERVICE,GADSDEN,12039,USA,30.6068279670001,-84.664819886,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/10 00:00:00+00,IMAGERY,2015/02/10 00:00:00+00,2,-999999,-999999,N,N
-9462075.523,3467519.8979,10985,120978,UNKNOWN120978,APALACHICOLA,FL,32320,SUBSTATION,IN SERVICE,FRANKLIN,12037,USA,29.7193049430001,-84.999270618,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/11 00:00:00+00,IMAGERY,2015/02/11 00:00:00+00,3,69,69,N,N
-9530657.3915,3522203.6443,11011,121007,UNKNOWN121007,PANAMA CITY,FL,32401,SUBSTATION,IN SERVICE,BAY,12005,USA,30.1450136190001,-85.6153520249999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/13 00:00:00+00,IMAGERY,2015/02/13 00:00:00+00,1,115,115,Y,Y
-9531514.27,3518646.8817,11012,121008,UNKNOWN121008,PANAMA CITY,FL,32401,SUBSTATION,IN SERVICE,BAY,12005,USA,30.117379945,-85.623049495,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/16 00:00:00+00,IMAGERY,2015/02/16 00:00:00+00,2,115,115,Y,Y
-9531376.158,3521981.6158,11013,121009,UNKNOWN121009,PANAMA CITY,FL,32401,SUBSTATION,IN SERVICE,BAY,12005,USA,30.1432888320001,-85.621808814,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/16 00:00:00+00,IMAGERY,2015/02/16 00:00:00+00,2,-999999,-999999,N,N
-9385842.3291,3554861.4517,11019,121015,UNKNOWN121015,TALLAHASSEE,FL,32305,SUBSTATION,IN SERVICE,LEON,12073,USA,30.398380774,-84.314456186,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/20 00:00:00+00,IMAGERY,2015/02/20 00:00:00+00,2,115,115,N,N
-9375751.9077,3558927.5613,11020,121016,UNKNOWN121016,TALLAHASSEE,FL,32301,SUBSTATION,IN SERVICE,LEON,12073,USA,30.429880805,-84.2238123879999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/20 00:00:00+00,IMAGERY,2015/02/20 00:00:00+00,2,115,115,N,N
-9384206.3198,3562141.4585,11040,121036,UNKNOWN121036,TALLAHASSEE,FL,32304,SUBSTATION,IN SERVICE,LEON,12073,USA,30.454771577,-84.299759664,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/26 00:00:00+00,IMAGERY,2015/02/26 00:00:00+00,2,115,115,N,N
-9382779.6287,3559227.949,11041,121037,UNKNOWN121037,TALLAHASSEE,FL,32301,SUBSTATION,IN SERVICE,LEON,12073,USA,30.432207497,-84.2869434799999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/26 00:00:00+00,IMAGERY,2015/02/26 00:00:00+00,3,115,115,N,N
-9363939.238,3558041.373,11042,121038,UNKNOWN121038,TALLAHASSEE,FL,32317,SUBSTATION,IN SERVICE,LEON,12073,USA,30.423016397,-84.117697371,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/26 00:00:00+00,IMAGERY,2015/02/26 00:00:00+00,1,115,115,N,N
-9352712.3274,3555309.1476,11043,121039,UNKNOWN121039,MONTICELLO,FL,32344,SUBSTATION,IN SERVICE,JEFFERSON,12065,USA,30.401849559,-84.0168443169999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/26 00:00:00+00,IMAGERY,2015/02/26 00:00:00+00,1,115,115,Y,Y
-9370514.2416,3573217.5837,11065,121062,UNKNOWN121062,TALLAHASSEE,FL,32309,SUBSTATION,IN SERVICE,LEON,12073,USA,30.540504476,-84.176761633,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/23 00:00:00+00,IMAGERY,2015/02/23 00:00:00+00,1,-999999,-999999,N,N
-9364083.1241,3563205.9239,11066,121063,UNKNOWN121063,TALLAHASSEE,FL,32317,SUBSTATION,IN SERVICE,LEON,12073,USA,30.4630141750001,-84.118989921,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/23 00:00:00+00,IMAGERY,2015/02/23 00:00:00+00,2,-999999,-999999,N,N
-9355789.7299,3573615.3701,11067,121064,UNKNOWN121064,TALLAHASSEE,FL,32309,SUBSTATION,IN SERVICE,LEON,12073,USA,30.5435820700001,-84.044489094,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/23 00:00:00+00,IMAGERY,2015/02/23 00:00:00+00,1,115,115,Y,Y
-9355812.3518,3573564.5701,11068,121065,UNKNOWN121065,TALLAHASSEE,FL,32309,SUBSTATION,IN SERVICE,LEON,12073,USA,30.5431890460001,-84.04469231,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/23 00:00:00+00,IMAGERY,2015/02/23 00:00:00+00,1,-999999,-999999,N,N
-9308869.3427,3564200.0471,11069,121066,UNKNOWN121066,GREENVILLE,FL,32331,SUBSTATION,IN SERVICE,MADISON,12079,USA,30.470711454,-83.622996084,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/23 00:00:00+00,IMAGERY,2015/02/23 00:00:00+00,3,115,-999999,N,N
-9337019.1198,3568030.258,11070,121067,UNKNOWN121067,MONTICELLO,FL,32344,SUBSTATION,IN SERVICE,JEFFERSON,12065,USA,30.500362254,-83.875869834,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/23 00:00:00+00,IMAGERY,2015/02/23 00:00:00+00,2,115,-999999,Y,N
-9369519.0504,3577100.0162,11071,121068,UNKNOWN121068,TALLAHASSEE,FL,32309,SUBSTATION,IN SERVICE,LEON,12073,USA,30.570537905,-84.1678216779999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/23 00:00:00+00,IMAGERY,2015/02/23 00:00:00+00,1,115,115,N,N
-9318220.8821,3537644.9106,11090,121087,UNKNOWN121087,GREENVILLE,FL,32331,SUBSTATION,IN SERVICE,TAYLOR,12123,USA,30.264892193,-83.7070023919999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/27 00:00:00+00,IMAGERY,2015/02/27 00:00:00+00,1,115,115,Y,Y
-9267834.647,3565251.1992,11091,121088,UNKNOWN121088,LEE,FL,32059,SUBSTATION,IN SERVICE,MADISON,12079,USA,30.478849634,-83.254375141,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/02/27 00:00:00+00,IMAGERY,2015/02/27 00:00:00+00,1,115,115,Y,Y
-9219567.6064,3541131.3667,11133,121131,UNKNOWN121131,WELLBORN,FL,32094,SUBSTATION,IN SERVICE,SUWANNEE,12121,USA,30.2919391460001,-82.820784938,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/03 00:00:00+00,IMAGERY,2015/03/03 00:00:00+00,2,115,115,N,N
-9226090.283,3518908.9182,11134,121132,UNKNOWN121132,MC ALPIN,FL,32062,SUBSTATION,IN SERVICE,SUWANNEE,12121,USA,30.1194160580001,-82.879379139,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/03 00:00:00+00,IMAGERY,2015/03/03 00:00:00+00,1,115,115,Y,Y
-9224417.7411,3561957.4705,11135,121133,UNKNOWN121133,JASPER,FL,32052,SUBSTATION,IN SERVICE,HAMILTON,12047,USA,30.4533468110001,-82.864354439,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/03 00:00:00+00,IMAGERY,2015/03/03 00:00:00+00,1,-999999,-999999,N,N
-9148726.5788,3537054.8027,11186,121193,UNKNOWN121193,GLEN ST MARY,FL,32040,SUBSTATION,IN SERVICE,BAKER,12003,USA,30.2603135630001,-82.18440916,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/05 00:00:00+00,IMAGERY,2015/03/05 00:00:00+00,3,115,115,N,N
-9093160.2027,3550897.3724,11230,121241,UNKNOWN121241,JACKSONVILLE,FL,32209,SUBSTATION,IN SERVICE,DUVAL,12031,USA,30.367661384,-81.68524791,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/12 00:00:00+00,IMAGERY,2015/03/18 00:00:00+00,2,69,-999999,Y,Y
-9087595.8041,3556107.4433,11231,121243,UNKNOWN121243,JACKSONVILLE,FL,32226,SUBSTATION,IN SERVICE,DUVAL,12031,USA,30.4080345140001,-81.635262067,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/12 00:00:00+00,IMAGERY,2015/03/17 00:00:00+00,3,138,138,Y,Y
-9147338.1826,3547373.0821,11233,121247,UNKNOWN121247,GLEN ST MARY,FL,32040,SUBSTATION,IN SERVICE,BAKER,12003,USA,30.3403420060001,-82.171936984,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/05 00:00:00+00,IMAGERY,2015/03/05 00:00:00+00,2,115,115,Y,Y
-9149167.3399,3511189.0131,11266,121284,UNKNOWN121284,RAIFORD,FL,32083,SUBSTATION,IN SERVICE,BRADFORD,12007,USA,30.059412176,-82.188368584,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/10 00:00:00+00,IMAGERY,2015/03/10 00:00:00+00,1,115,115,Y,Y
-9126073.1362,3539677.2917,11267,121285,UNKNOWN121285,JACKSONVILLE,FL,32234,SUBSTATION,IN SERVICE,DUVAL,12031,USA,30.280659744,-81.9809098219999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/10 00:00:00+00,IMAGERY,2015/03/10 00:00:00+00,2,230,-999999,Y,Y
-9141746.8347,3538817.4679,11299,121319,UNKNOWN121319,MACCLENNY,FL,32063,SUBSTATION,IN SERVICE,BAKER,12003,USA,30.273989397,-82.121709052,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/09 00:00:00+00,IMAGERY,2015/03/09 00:00:00+00,2,115,115,N,N
-9096418.0358,3555675.8885,11382,121411,UNKNOWN121411,JACKSONVILLE,FL,32208,SUBSTATION,IN SERVICE,DUVAL,12031,USA,30.4046910060001,-81.7145135229999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/11 00:00:00+00,IMAGERY,2015/03/11 00:00:00+00,2,138,-999999,Y,Y
-9081111.2389,3533794.5166,11555,121605,UNKNOWN121605,JACKSONVILLE,FL,32256,SUBSTATION,IN SERVICE,DUVAL,12031,USA,30.2350132510001,-81.577010227,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/16 00:00:00+00,IMAGERY,2015/03/16 00:00:00+00,2,138,138,Y,Y
-9081057.5189,3540139.1663,11559,121609,UNKNOWN121609,JACKSONVILLE,FL,32216,SUBSTATION,IN SERVICE,DUVAL,12031,USA,30.284242691,-81.576527652,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/17 00:00:00+00,IMAGERY,2015/03/17 00:00:00+00,2,-999999,-999999,Y,Y
-9085939.4899,3541245.8783,11560,121610,UNKNOWN121610,JACKSONVILLE,FL,32207,SUBSTATION,IN SERVICE,DUVAL,12031,USA,30.2928273690001,-81.620383144,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/17 00:00:00+00,IMAGERY,2015/03/17 00:00:00+00,2,-999999,-999999,N,N
-9090238.5916,3551363.0038,11561,121612,UNKNOWN121612,JACKSONVILLE,FL,32208,SUBSTATION,IN SERVICE,DUVAL,12031,USA,30.3712702670001,-81.659002631,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/18 00:00:00+00,IMAGERY,2015/03/18 00:00:00+00,2,-999999,-999999,Y,Y
-9082153.8412,3455859.2662,11574,121625,UNKNOWN121625,EAST PALATKA,FL,32131,SUBSTATION,IN SERVICE,PUTNAM,12107,USA,29.628292747,-81.5863760829999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/20 00:00:00+00,IMAGERY,2015/03/20 00:00:00+00,1,115,115,Y,Y
-9088960.3662,3457078.1971,11575,121626,UNKNOWN121626,PALATKA,FL,32177,SUBSTATION,IN SERVICE,PUTNAM,12107,USA,29.637810458,-81.647520137,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/20 00:00:00+00,IMAGERY,2015/03/20 00:00:00+00,2,115,115,N,N
-9091218.3842,3457618.1289,11576,121627,UNKNOWN121627,PALATKA,FL,32177,SUBSTATION,IN SERVICE,PUTNAM,12107,USA,29.6420260900001,-81.667804258,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/20 00:00:00+00,IMAGERY,2015/03/20 00:00:00+00,3,115,115,N,N
-9133297.2815,3497881.273,11577,121628,UNKNOWN121628,STARKE,FL,32091,SUBSTATION,IN SERVICE,CLAY,12019,USA,29.9558907750001,-82.045805424,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/03/20 00:00:00+00,IMAGERY,2015/03/20 00:00:00+00,1,-999999,-999999,Y,Y
